,BOD,AmNi,Chla,DO,Ecoli,FC,NitraNi,NitriNi,OrPh,pH,Sal,SDD,Si,SS,Temp,TIN,TKN,ToNi,ToPh,Tur,UnAm,VSS,B1,B2,B3,B4,B5,B6,B7,B8A,B11,B12,Image_Year,B1_2,B1_3,B2_2,B2_3,B3_2,B3_3,B4_2,B4_3,B5_2,B5_3,B6_2,B6_3,B7_2,B7_3,B8A_2,B8A_3,B11_2,B11_3,B12_2,B12_3,NR_B1B2,NR_B1B3,NR_B1B4,NR_B1B5,NR_B1B6,NR_B1B7,NR_B1B8A,NR_B1B11,NR_B1B12,NR_B2B3,NR_B2B4,NR_B2B5,NR_B2B6,NR_B2B7,NR_B2B8A,NR_B3B4,NR_B3B5,NR_B3B6,NR_B3B7,NR_B3B8A,NR_B4B5,NR_B4B6,NR_B4B7,NR_B4B8A,NR_B5B6,NR_B5B7,NR_B5B8A,NR_B6B7,NR_B6B8A,NR_B7B8A,NR_B11B2,NR_B11B3,NR_B11B4,NR_B11B5,NR_B11B6,NR_B11B7,NR_B11B8A,NR_B11B12,NR_B12B2,NR_B12B3,NR_B12B4,NR_B12B5,NR_B12B6,NR_B12B7,NR_B12B8A,TB_B1B2B3,TB_B2B3B4,TB_B3B4B5,TB_B4B5B6,TB_B5B6B7,TB_B6B7B8A,TB_B7B8AB11,TB_B8AB11B12,LH_B1B2B3,LH_B2B3B4,LH_B3B4B5,LH_B4B5B6,LH_B5B6B7,LH_B6B7B8A,LH_B7B8AB11,LH_B8AB11B12
1348,0.7,0.02,1.0,6.2,1,1.0,0.01,0.001,0.001,7.8,32.6,5.0,0.62,7.3,22.2,0.03,0.66,0.67,0.02,0.4,0.0005,1.5,0.02982442495125793,0.20781668365284514,0.17069416552815017,-0.05627450132996842,-0.11988339313734442,-0.1287686788984623,-0.0872575057282228,-0.11653900773836519,0.0024384799862062216,0.10845768664963568,2018,0.0008894963236732165,2.6528716349811674e-05,0.04318777400446671,0.008975139967956828,0.02913649814535153,0.004973430237333275,0.0031668194999366172,-0.00017821118816095308,0.014372027950123078,-0.0017229674769255073,0.01658137266525529,-0.0021351614524279987,0.007613872305910835,-0.0006643675063469716,0.01358134032464274,-0.0015827559251909117,5.946184643128295e-06,1.4499652246555132e-08,0.01176306979339056,0.0012757953376893482,-0.7489960796223707,-0.7025270835990572,-1.0,-1.0,-1.0,-1.0,-1.0,0.8488369233376364,-0.5686437731391254,0.09807517592961734,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.3610902139794763,-0.3917689778083246,-0.21586129138215945,-0.3487256681106284,-0.035733809448563025,0.15750577306462088,0.01414580592444545,0.19215806288471451,0.04985441478726619,-0.14368009301073262,-0.9768045650437162,-0.9718310780851088,-1.0,-1.0,-1.0,-1.0,-1.0,-0.9560222853470915,-0.3141544378325179,-0.22294847192658931,1.0,-1.0,-1.0,1.0,-1.0,1.0,0.05889114474181923,-1.0,1.0,0.050223263256930675,-0.4305496979381425,-0.007021637994562383,-1.0,0.1214035594954852,0.06851395586843047,-0.01655043472103629,-0.024945330437512597,-0.02352510703444169,0.03730416629116609,-0.03817517894917888,-0.007530087610568684
315,4.6,0.17,17.0,6.4,40,99.0,0.6,0.05,0.01,7.7,25.5,2.5,2.0,7.3,24.2,0.82,0.46,1.11,0.07,7.5,0.0005,2.6,0.11816187233222829,0.2564900943633159,0.49721182724836444,0.14829671897299349,0.10080744602867661,-0.0008754633554395697,0.03062131390443675,0.012340193533959688,0.14747499029272051,0.259813791188648,2018,0.013962228073057817,0.0016498030110421115,0.06578716850650268,0.016873757058128235,0.2472196011556574,0.12292050962221629,0.021991916858155006,0.0032613291139912508,0.010162141174824548,0.0010244194980169178,7.664360867175104e-07,-6.709867082076847e-10,0.0009376648652340513,2.8712530175493265e-05,0.0001522803764555805,1.8791693168861017e-06,0.021748872761838012,0.003207414799429674,0.06750320609181838,0.017538263892103976,-0.36921792577562557,-0.6159671028750127,-0.11309392012151889,0.07925505926336282,1.0,0.5883766885361855,0.810881253839876,-0.11035033944772664,-0.37476465425556693,-0.31938585531306685,0.26728483198001807,0.43572269812951764,1.0,0.7866938545619887,0.9081934284229529,0.540527480724819,0.6628622168771603,1.0,0.8839735078492457,0.9515645389257271,0.1906402205037338,1.0,0.6577056721228964,0.8463591793271608,1.0,0.5340241523998168,0.7818744857310365,-1.0,-1.0,0.4255232523367763,-0.2698626891564609,-0.5424910630088318,-0.0027782531409545662,0.18796152057906187,1.0,0.6561263408303166,0.8455691976384091,-0.2758210046624288,0.006437481720244784,-0.3135931338094721,0.27325214479648086,0.44092340869028707,1.0,0.7891348988640847,0.909314621672452,1.0,0.27992055820606265,-0.4770230818630991,0.002781053467791617,1.0,-1.0,-1.0,1.0,-0.013939708576249155,0.2839990830411775,-0.061863659805941884,0.032069224297514076,-0.07018913214888034,0.026950591289922974,-0.029867579214297217,-0.004010735507460145
1418,0.5,0.02,0.5,6.3,1,1.0,0.001,0.001,0.01,7.7,33.0,4.0,0.5,6.4,21.5,0.03,0.78,0.78,0.02,0.7,0.0005,1.3,-0.0542813211617445,0.06691577486513384,0.11866256808459127,-0.1880411886564912,-0.21725056672927026,-0.20989668344547266,-0.14017080033774587,-0.1906578397953347,-0.07002759502042322,0.042713952700458135,2018,0.0029464618270644513,-0.00015993784072570596,0.004477720925801278,0.00029963016537981694,0.01408080506443026,0.0016708644896438131,0.03535948863134611,-0.00664904027252401,0.047197808744189114,-0.010253750698054792,0.04405661772140896,-0.009247337943548777,0.019647853267324218,-0.002754055317399431,0.03635041187542352,-0.006930491003838929,0.004903864064344402,-0.0003434058067331164,0.001824481755296975,7.793082739860381e-05,-1.0,-1.0,-0.5519910948226765,-0.6001845559772229,-0.5890549537426434,-0.44169988228298385,-0.5567771119191819,-0.12667051038884,1.0,-0.27884069012016194,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.07207000311412019,-0.05492187680840144,0.145852040522462,-0.006909579751341719,0.017216272095370345,0.21565517200059284,0.06519288768894613,0.19917840512975202,0.04803052402075071,-0.1526078257229474,1.0,-1.0,-0.4572951131656955,-0.5124753333569538,-0.4996675857899556,-0.3337000037407594,-0.46274255736676717,1.0,-0.22075966712765605,-0.4706298971787557,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1500769450248234,-0.02260517072357285,-0.4518409228881649,0.13229300911671096,0.3859242705318295,0.051723909748435756,0.15372957862810743,-0.0634563142896655,-0.017553114185322287,-0.027233191379065907,0.06310772089207933,-0.057441988473333046,-0.010586347986873912
39,3.3,0.45,7.3,8.5,390,770.0,1.9,0.09,0.1,7.1,16.6,1.0,3.8,26.0,24.4,2.44,0.86,2.85,0.18,33.7,0.0005,19.0,0.28847913252998053,0.43689908242780684,0.752006195020559,0.6121534882288875,0.6327635085986465,0.34071782205382806,0.37815957116571874,0.3460933571304513,0.3579308102901865,0.45721511384997837,2018,0.08322020990525007,0.024007293962429434,0.19088080822625955,0.08339564996713096,0.565513317349299,0.4252695180133002,0.3747318931507947,0.22939343554287372,0.4003896578140694,0.253351964685042,0.11608863426510405,0.03955346663200964,0.1430046612642403,0.05407858137838398,0.11978061184982611,0.04145527407424583,0.12811446495498946,0.04585611425123308,0.2090456603328487,0.09557883538892732,-0.20461043196129544,-0.4454912051300056,-0.35938555659485305,-0.37371736901678637,-0.08302438392824321,-0.13452630058616377,-0.09079218771570276,-0.107442155758312,-0.22628038521034877,-0.26503971222083944,-0.16705969815351912,-0.18310860622216135,0.12368720358271264,0.07206783340451696,0.1159726719054727,0.10251930804650412,0.08611012077334033,0.3763881515736215,0.3307891948597756,0.3696503082029185,-0.0165553369600385,0.284860781561914,0.2362827742635373,0.27765302060416874,0.30000132241783745,0.2518529278135316,0.29286217577344165,-0.05208363688306428,-0.007826801950148414,0.044274883514388144,-0.09935241849999017,-0.3550430185180144,-0.2620624602694798,-0.27741422663724724,0.024637546599937724,-0.027481354715601668,0.0168139869446592,-0.12179942341553057,0.022721964942227252,-0.24378588022562026,-0.14488771605759418,-0.16105673187819095,0.14599885097385487,0.09463483165374366,0.1383301194171451,0.8855603493467421,0.5871052768781372,-0.19223415587804202,0.018128902693437317,-0.5122590226002844,0.10057254604690356,-0.08769572245950588,0.043690448656547747,-0.03778322905138043,0.2450053502723199,-0.05350455455511417,0.16537570899645737,-0.17780033000440215,0.03559256504553229,-0.030060460236242474,-0.05064232703350835
1693,0.6,0.01,1.1,6.8,1,1.0,0.001,0.001,0.001,7.8,33.8,4.5,0.2,8.5,26.0,0.01,0.25,0.25,0.02,0.5,0.0005,3.4,0.3630672868102047,0.5443669121391884,0.5162162306579605,0.4129949988047116,0.35047064519838106,0.34835738443695297,0.36468672341539765,0.3438530851892338,0.44974484083406213,0.32195455044061727,2018,0.13181785475172345,0.04785875087784989,0.29633533503195486,0.16131515128907714,0.2664791967947127,0.13756088651812748,0.1705648690377037,0.07044243788435224,0.1228296731457695,0.043048194796904096,0.12135286729175504,0.04227416744368045,0.13299640623545875,0.048502023616032605,0.11823494419415448,0.0406554503383369,0.20227042185685587,0.09097007868345025,0.10365473254941997,0.03337211281899092,-0.19979368811412257,-0.1741747011120342,-0.06433467122416137,0.01765377991379454,0.020676682954310084,-0.0022252527398521696,0.027180149818891042,-0.10663910032330678,0.06001667995663319,0.026542644650172517,0.1372228326954769,0.2166832017173165,0.21956333938035436,0.19765631168085404,0.22574793131550494,0.11108478737707238,0.19124044689820915,0.19415217315251967,0.172016118849278,0.2004061094761226,0.08189543838344249,0.08489841995705906,0.062118311397887156,0.09135507518313399,0.003024006868371959,-0.019878251753977238,0.00953094316026463,-0.022900882005220898,0.006507123837857605,0.02940362414808103,-0.09518252955175792,-0.06881373565212803,0.04259666743190808,0.12405932822906678,0.1270356768679358,0.10443863076089134,0.13343250047974534,0.16559594556937918,-0.25673190761804826,-0.2317686139842854,-0.12387305830390362,-0.042407832042440426,-0.03938887646563844,-0.06223362125438019,-0.0328901826544849,0.4735324246635003,-0.04137236334814188,-0.16968530674900012,-0.15047965644066305,-0.006312427061076744,0.044197383114825115,-0.07472026960710154,0.22045380598477313,0.11977825472347495,0.02439808385256284,0.016801433479549974,-0.028050959276859258,-0.008492270217781692,0.01787881791966008,-0.029267453979888745,0.11820451669216367
5105,2.1,0.09,24.0,6.7,1300,4300.0,0.21,0.05,0.01,8.2,27.4,2.5,0.25,9.9,29.1,0.36,0.3,0.56,0.03,1.2,0.01,3.4,0.6933436897727318,0.5947703129174969,0.5257559905370575,0.42240133249190404,0.35355501955831753,0.32261358539072704,0.3163776591170326,0.28809269429162154,0.3161529400576639,0.2580885674339455,2018,0.4807254721476661,0.3333079726266014,0.3537517251279772,0.21040102424947135,0.27641936158560243,0.14532913525405947,0.17842288569093606,0.07536606466290206,0.12500115185488228,0.04419478468886513,0.10407952547865992,0.033577468880436,0.10009482318837327,0.031667765850070806,0.0829974005042057,0.02391094473045741,0.09995268150710483,0.031600334125118486,0.06660970864010622,0.017191204280117518,0.07652535152118843,0.13746841373388602,0.24283537176880612,0.3245669014450629,0.3649071801000267,0.37333669439612316,0.41291621348178764,0.373642406095441,0.45747358158389295,0.06159098824157011,0.16945908903724524,0.25435922156527563,0.2966661263933916,0.30554055141980185,0.34736716355953795,0.10900581109786614,0.19583625020237386,0.23945036563124283,0.24862838755585637,0.29202393599181864,0.0887244659466756,0.1339406026724655,0.14351203076845714,0.18903556277356834,0.04575993907602706,0.055494173705327075,0.10202222162363309,0.009759016774162908,0.05652617673599348,0.046792972833009885,-0.30586262009433013,-0.24896166659181382,-0.1438599658593259,-0.055848342495586296,-0.010114251570286939,-0.0003552698630894164,0.04643847496930709,0.10111490003109337,-0.39476841156278175,-0.3414802340351439,-0.24146245973064862,-0.1560818328756215,-0.11111551359490683,-0.10146652490442713,-0.054934376113312845,-0.12567416656815864,-0.09322470005575599,-0.16454229579870733,-0.14872399789041474,-0.0858235725832691,-0.017601300479147906,-0.09811034757851461,0.07951165027720526,-0.03125182246141693,-6.673021020231484e-05,0.021342596801520314,-0.015626181146292113,-0.014259285251629294,0.005639260264397832,-0.028262683129077027,0.04493049067847156
457,1.2,0.08,21.0,6.4,50,300.0,0.14,0.04,0.001,8.1,30.0,3.0,0.12,14.0,27.7,0.26,0.23,0.41,0.02,1.8,0.01,4.3,0.25019745823203315,0.2787237287606419,0.3698744517275265,0.2655043985473265,0.28172030379459323,0.3028885475264729,0.3171844600541646,0.31903516711387686,0.3571230244865685,0.3339917019012355,2018,0.06259876810576998,0.015662052668520113,0.07768691697423587,0.021653187174977422,0.1368071100407383,0.050601454818745464,0.07049258564797758,0.018716091554512187,0.0793663295701179,0.022359106477555426,0.09174147222269642,0.027787441269472773,0.10060598169985195,0.031910653983686706,0.10178343785537934,0.032472496105615846,0.12753685461843423,0.04554634725483902,0.11155045693888375,0.03725692696087827,-0.05393293222153301,-0.193005023406557,-0.029681763045973156,-0.05926263007735794,-0.09526744257826372,-0.11806333558261545,-0.12093071587387065,-0.17606118893914977,-0.14343683414133654,-0.14053496557495715,0.02429005328832412,-0.005346787297009916,-0.04154798609151425,-0.06454137065982721,-0.06743762180947471,0.16426428600047271,0.13528983649092718,0.09956835360347055,0.07668919035883752,0.07379674085426514,-0.029632992037582826,-0.06577166243420002,-0.08869237972195866,-0.09157766507387556,-0.03620924261417671,-0.05921501781296098,-0.06211323096709484,-0.023055208584986872,-0.02596237964127379,-0.0029089122382944406,0.1232990423015431,-0.017539850767243605,0.14714839493064608,0.11803006676903065,0.08217200918868739,0.05922900953651111,0.056329802472020477,0.033469584284843285,0.09020169947554797,-0.05097950745507292,0.11424144928159607,0.08489585654184102,0.048836738778932916,0.025810591402180404,0.022903398768133257,0.151301242398173,0.2347488969233029,-0.29941116980974364,0.06566503532785092,0.0786856847064748,0.047473984732093626,0.006531381822506112,0.11165182088091577,-0.01954910292684585,0.09643845505221074,-0.04053429088393798,-0.0037223075416113333,0.00525484028207197,0.008741475389624774,-0.0021093440690146256,0.02967833403942208
667,2.3,0.05,21.0,8.1,3,19.0,0.04,0.02,0.001,8.3,29.7,3.0,0.05,9.6,28.7,0.11,0.9,0.96,0.02,0.9,0.01,3.2,0.2558310456206485,0.574080501900084,0.635862038954405,0.6447453623491317,0.4568239120976386,0.5329171003348032,0.43998006407145474,0.4221905710239137,0.5031001960782211,0.3696995051314096,2018,0.06544952390335435,0.01674402013556877,0.3295684226618523,0.1891988054921352,0.40432053258325323,0.2570920782395183,0.41569658227071316,0.2680184435634266,0.20868808666419106,0.09533370815810681,0.2840006358292547,0.15134879533936685,0.1935824567803214,0.08517242173731543,0.17824487826149835,0.07525330693530996,0.2531098072939445,0.12733959367890424,0.13667772409440915,0.0505296869601904,-0.3834739463864191,-0.42619035619735074,-0.431850438548834,-0.28203391318641846,-0.3512985179553176,-0.26465374853283424,-0.24536020875935505,-0.32581232247609143,-0.1820350091196348,-0.05106154628689182,-0.057977814978989295,0.11374147613524951,0.03718472513596876,0.13224105376797876,0.15245843727087463,-0.006936804664477474,0.16385140367585718,0.08807903491690278,0.18207316327556097,0.20194786716217233,0.17059430996372965,0.09495782158112426,0.1887715483478325,0.20859246030042886,-0.07688191888719838,0.01878208446190916,0.03940019389752844,0.09552606345611699,0.11593093913000632,0.020633378502357882,-0.06589452071976548,-0.11656386734576923,-0.12340089242055934,0.04820827353583309,-0.02878031511618234,0.06692975632503281,0.0874423780404765,0.1528422738480877,-0.21655576007752225,-0.26469044623715354,-0.27112942855221056,-0.10541069393813061,-0.18082715763808677,-0.0868004598525771,-0.06628579833624332,1.0,0.10912172953458495,0.00989858635341632,-0.3400156884147559,0.13752140313903086,-0.16734189928834797,-0.048181079950355955,0.14082703688424958,0.16558743331630252,0.03351559287470189,0.1385316221530748,-0.1282797105105179,0.0836513251719907,-0.054847110180402496,-0.024048079292468272,0.11042346965047008
3961,0.3,0.07,0.5,5.3,1700,2500.0,0.27,0.07,0.03,8.1,30.3,2.0,1.6,8.3,27.5,0.41,0.17,0.51,0.04,4.6,0.0005,2.4,0.6565709601639538,0.7334417401012893,0.755311630060565,0.38944112289332783,0.30341430555920845,0.23931585996022517,0.24500406292652271,0.19704018041997798,0.11426153895275452,0.12540172911988823,2018,0.4310854257306162,0.2830381718846375,0.5379367861228072,0.39454529247840675,0.5704956585047478,0.4309020057676965,0.15166438820041606,0.05906434964369961,0.09206024081797672,0.0279323940373999,0.0572720808285021,0.013706117275184506,0.0600269908505035,0.014706856643626563,0.03882483269993747,0.007650052039971141,0.01305569928385184,0.0014917642922772864,0.015725593666257823,0.0019720166371854937,-0.05530221408960289,-0.06993546813330236,0.25537930354481136,0.36787716146737987,0.4657453272344076,0.4564976698518508,0.5383373738885643,0.7035373078232016,0.6792682638706078,-0.014690069152890043,0.3063548554749032,0.414741695669185,0.5079640396639583,0.4991974779423555,0.576477143565361,0.31960657550126315,0.42683125943903305,0.5187829366042901,0.5101465174560941,0.5862029593442903,0.1241627239989397,0.23876516210090204,0.22765884775397718,0.3280598058052105,0.11810370911968057,0.1065067218553703,0.2125550437041232,-0.011744722233174909,0.09688345210808082,0.10850471016980935,-0.7304209107690146,-0.7372008635399736,-0.5463135392853266,-0.4528697771054276,-0.35368301648219397,-0.3639160645769286,-0.26591128900290356,-0.046482676534966856,-0.7079753561295496,-0.7152269173330568,-0.5128543452452589,-0.41512574634140126,-0.31233517179045267,-0.32289542003611166,-0.22217475204237522,0.12057025160844269,0.015374344658148355,-0.3773944204201175,-0.17423182072654025,-0.21627845067068277,0.019115475843905015,-0.11352364233123154,-0.4610700940206796,0.037205724508782255,0.15947013684246034,-0.03863451356280656,-0.00596001043646463,-0.037888721340726864,0.02023103672814258,-0.03500029488157619,-0.04249890847207865
5629,0.2,0.05,0.5,6.2,13,62.0,0.38,0.09,0.03,8.1,29.0,3.0,2.0,8.4,27.5,0.52,0.22,0.69,0.04,2.1,0.0005,1.4,0.6784709195867434,0.8472935728833704,0.8494634047942375,0.5384846762782416,0.47911261072657857,0.4035503015625693,0.41685894294599574,0.35414437539541643,0.31552067230664593,0.25730345923550796,2018,0.4603227887248813,0.3123156257729044,0.7179063986494673,0.6082774775075404,0.7215880760846187,0.6129626639697635,0.28996574658648266,0.15614211118240073,0.229548893757238,0.10997976977742831,0.16285284589124063,0.06571931506973279,0.17377137831405293,0.07243815307826483,0.12541823862420964,0.04441616378076402,0.09955329465283784,0.031411122459205014,0.0662050701345587,0.01703479356455137,-0.11064791068988243,-0.1119108867959813,0.11502986944154092,0.1722193722004707,0.25408061565757095,0.23884309703363735,0.31408264604189334,0.36514418254659214,0.45007372490931963,-0.0012788112495857077,0.22284149487261504,0.27757783905586897,0.35475512203100223,0.3404926419459614,0.41046580740557853,0.22405645625857998,0.2787576997786442,0.3558724864456434,0.34162270185014854,0.41152860387856005,0.05834534575698194,0.1432371173997682,0.12731098097562946,0.20651389346693513,0.08560720985550609,0.06948174584941448,0.14997562266206535,-0.0162219544361649,0.06520558698592052,0.08134150146784234,-0.4573154334636028,-0.4583262063257832,-0.2610803367227778,-0.20587098717471247,-0.12242133593885579,-0.13836850252091215,-0.057676152012572104,0.10163191434412151,-0.5341224867462498,-0.5350358461245138,-0.35333677959549753,-0.301200857149261,-0.2212998563410564,-0.2366721774963815,-0.15837968617284015,0.2494653579172016,0.0016233824807116734,-0.3257243773372412,-0.09286859674097848,-0.16291424723431816,0.028017363979541254,-0.13403764198235335,-0.08893882091572924,0.10013336436712075,0.12569339055291867,-0.04279367074286361,0.012592934296695515,-0.04762797105733746,0.030304279984927004,-0.052666516531925514,0.015826472412461053
4755,0.3,0.04,0.4,5.6,110,200.0,0.47,0.11,0.03,8.1,28.0,2.0,2.3,9.6,27.0,0.62,0.13,0.71,0.04,2.6,0.0005,1.7,0.43297565594171106,0.535896834004387,0.546362310357928,0.26274928942174985,0.21885124756528396,0.24161723762478649,0.26958055501373335,0.21316127380859876,0.028519531218699358,0.03331992391489499,2018,0.18746791863815496,0.08116904504038246,0.28718541669592557,0.15390175557957714,0.29851177417965286,0.16309558260983922,0.06903718909163448,0.018139472377501936,0.04789586856088121,0.010482070587771713,0.05837888951743254,0.014105346020804654,0.07267367564151252,0.019591409814326975,0.04543772865170441,0.009685564118366775,0.0008133636609343672,2.3196750320173288e-05,0.0011102173296943909,3.699235695441499e-05,-0.10622778449246903,-0.11577888156898546,0.24467480669538375,0.32849888095195695,0.2836650373015848,0.23257228159120225,0.340197831159498,0.8764037761945876,0.8570866834073726,-0.009670028114853615,0.3420132353624319,0.420068091832356,0.37848780763926015,0.3306316013603984,0.4308551724219029,0.35052398335829865,0.4279995556815648,0.38674236344497936,0.3392170789043186,0.4386974196660027,0.09115031750400181,0.041898204309291094,-0.01283276837357824,0.10419608103791904,-0.04944092981760797,-0.10386159783328713,0.013170853795139997,-0.05470156129707781,0.0625710386502197,0.11687257626456708,-0.8989415156046124,-0.9007812417922827,-0.8041703800908735,-0.7694187538326501,-0.7888511709028159,-0.8086580142988467,-0.7639901007820787,-0.07762669780684744,-0.8829271153692212,-0.8850407276783533,-0.7749180096141328,-0.7357356614610963,-0.7576178954616439,-0.7799942473993507,-0.7296351671231833,0.24234876521584783,0.009391579232989476,-0.43236736839154744,-0.18445162522473038,0.11606416826892225,0.0915125213074891,-0.028000969050447157,-1.0,0.05737269295530676,0.11972449418659588,-0.046449837534608324,-0.032627614231418765,2.839281352161327e-06,0.037752168941715444,-0.03251722080465964,-0.08352339868740181
5701,0.4,0.11,0.3,6.2,590,1200.0,0.23,0.06,0.03,8.1,30.6,2.0,1.5,11.0,27.5,0.4,0.39,0.68,0.06,5.0,0.01,1.9,0.5041333316913367,0.6623871093975813,0.7184549164133895,0.39411670126056114,0.2856913813025107,0.1745803440964827,0.1858174515483557,0.12471917498989439,0.06404285194083242,0.07538878032739549,2018,0.2541504161222073,0.12812569603042795,0.4387566826960833,0.2906267707799304,0.5161774669185706,0.3708502388494568,0.1553279742125064,0.06121734881011853,0.08161956535053656,0.023318006366305332,0.030478296544846305,0.005320911498273908,0.034528125299925515,0.006415928249974463,0.0155548726101599,0.0019399908790120478,0.004101486884715383,0.0002626709172950933,0.005683468199252293,0.0004284697355711691,-0.1356630986753379,-0.17530152531262858,0.12247884931240188,0.2765701639808371,0.48555524862870064,0.4613602707258561,0.6033436341119167,0.7745669255918934,0.7398243181272826,-0.040604070536511626,0.253922802199741,0.39732546597160556,0.5828264447615803,0.561856985675418,0.683094449977742,0.2915212018718589,0.4309765779102829,0.6090180269101417,0.5890232674759412,0.7041674400067823,0.15949401417714218,0.38603393310448336,0.35917741471735365,0.5192345761005578,0.2414031344413123,0.21181772810127641,0.39222238279350813,-0.031179734137294288,0.16659288079978007,0.19675062886965305,-0.8236778344801845,-0.8363117326825615,-0.7204342832389613,-0.6337627498062407,-0.4632302893904949,-0.48737073439435996,-0.321443481168643,-0.08137270002503187,-0.7956323014147334,-0.8100664384263233,-0.6788587853227344,-0.582426351051287,-0.396815262675745,-0.4227643055372743,-0.2465189081777431,0.3404836972863609,0.04643302905945504,-0.3272434036944011,-0.16811407664161662,-0.4139531742875049,0.043202205501560925,-0.16884176936869924,-0.5726932694816546,0.07215878213413789,0.16337597027061634,-0.010957724210467867,0.00866073719612473,-0.06629581231634304,0.02838934962453936,-0.049023890623978945,-0.03293961057844938
321,0.8,0.07,1.3,4.2,42,190.0,0.75,0.13,0.05,7.8,25.6,2.0,3.7,12.0,28.3,0.95,0.3,1.18,0.06,3.5,0.0005,3.1,0.5348494564932501,0.659713923288292,0.7079841628166781,0.2930211815219168,0.19627952582333977,0.10423664516899009,0.10315388984949651,0.07719646841589681,0.02924870853686027,0.04975365970779109,2018,0.28606394111112504,0.15300114342560234,0.43522246058043046,0.2871223169726998,0.5012415747992326,0.354871096703148,0.08586141282050012,0.025159212631803998,0.0385256522574351,0.007561796757124242,0.010865278196085945,0.0011325601479877751,0.01064072499108206,0.0010976321736488636,0.0059592947358865535,0.0004600365078598864,0.0008554869510742028,2.50218884890566e-05,0.0024754266543186745,0.00012316153539056713,-0.10452728495483993,-0.1393064233485729,0.29210877142728536,0.46307825138752945,0.6737946736820772,0.6766352702041145,0.747742888975673,0.89629922467378,0.8297865395206646,-0.03529305189411615,0.38488425577582014,0.5413994674210584,0.7271115449799715,0.7295628729564321,0.7904861451678781,0.4145462195998007,0.5658798903701695,0.7433292913844448,0.7456563910164632,0.8033663456656746,0.19771411372662281,0.47521917422111276,0.47925098117650133,0.5829671090567201,0.306282621498924,0.3110061572940583,0.43544245168103934,0.005220852144467728,0.14903661310118027,0.14392775086924,-0.9150934834901667,-0.9206527281314506,-0.8184831444754223,-0.7406204272397575,-0.5617690222207747,-0.5581852789397498,-0.45044558383624,-0.25954856324600184,-0.859743670041466,-0.8686784314341536,-0.7097006330493838,-0.5955532616432697,-0.35380789397614865,-0.3492321359953437,-0.21616999615288382,0.2505389200423726,0.03028302647346426,-0.3926103978602573,-0.17533149093731798,-0.46406667914216887,-0.007773591663345197,-0.0953422069833288,-1.0,0.0553146275027247,0.19494733623493615,-0.044418244161654186,0.00394343035631721,-0.05025573630711232,0.008219065483570513,-0.01862945907853783,-0.032517652341271436
253,0.7,0.06,1.7,4.0,10,18.0,0.87,0.15,0.07,7.7,24.3,2.0,3.8,16.0,27.8,1.08,0.27,1.29,0.09,6.0,0.0005,3.4,0.5374062674794221,0.653241936999607,0.7262062837908982,0.3250232187796081,0.22239376677316758,0.10001096010922085,0.10635045163762005,0.06404487573816528,-0.010334521170683047,0.006349794832866267,2018,0.2888054963261642,0.15520588380818584,0.4267250282549985,0.2787546840235072,0.5273755666173866,0.38298345039533166,0.10564009274585699,0.03433548297643477,0.04945898749955806,0.010999370530813724,0.010002192141968165,0.0010003288393151404,0.011310418563525762,0.0012028681224414866,0.004101746108317031,0.0002626958198166673,0.0001068023278272961,-1.1037509180094226e-06,4.0319894419495144e-05,2.5602305724662366e-07,-0.09728790509608926,-0.14941290043508504,0.24626134899569616,0.4145992188801758,0.6861993815649963,0.6695942784613194,0.787032158936322,1.0,0.9766446931888386,-0.052893864149158414,0.33551099748468877,0.492040432305446,0.7344558235538481,0.7199802072044936,0.8214246390681129,0.38163223542556796,0.5311116278331935,0.7579063839502457,0.7445208305644629,0.8379126054649974,0.18747948038697854,0.5293980339619723,0.5069219151240407,0.6707780635801296,0.3795937108223334,0.3529896759752098,0.5528195834426818,-0.030720334168755997,0.2192307526598031,0.24827896721695414,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-0.9807462873580137,-0.9826640034308487,-0.9616758482313105,-0.9444811054939981,-0.8805989138320107,-0.887315333697533,-0.8195944442567134,0.23962136109546886,0.04999090803234172,-0.37799914137764057,-0.14199812469378112,-0.585180088326003,0.03817261200606467,0.06418953724235046,0.7135716694066189,0.03999292792497651,0.20425183407929082,-0.036353311308795544,0.017377085951099353,-0.07031208833389335,0.018711824552042317,-0.030735844617373935,-0.04193952123001983
